dest_id,dest_name,dest_type,source_id,source_name,source_type,edge_type,target_id,target_name,target_type
1971967,"Vaccinium (Blueberry, Cranberry, Huckleberry)",Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1971967,"Vaccinium (Blueberry, Cranberry, Huckleberry)",Food,221882,Serine,Compound,CONTAINS_FcC,1971967,"Vaccinium (Blueberry, Cranberry, Huckleberry)",Food
1973112,Opium poppy,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1973112,Opium poppy,Food,221882,Serine,Compound,CONTAINS_FcC,1973112,Opium poppy,Food
1972996,Lotus,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972996,Lotus,Food,221882,Serine,Compound,CONTAINS_FcC,1972996,Lotus,Food
1975249,Garlic,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975249,Garlic,Food,221882,Serine,Compound,CONTAINS_FcC,1975249,Garlic,Food
1973567,Winged bean,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1973567,Winged bean,Food,221882,Serine,Compound,CONTAINS_FcC,1973567,Winged bean,Food
1973061,Beech nut,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1973061,Beech nut,Food,221882,Serine,Compound,CONTAINS_FcC,1973061,Beech nut,Food
2210693,Carob,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210693,Carob,Food,221882,Serine,Compound,CONTAINS_FcC,2210693,Carob,Food
1972247,Garden onion,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972247,Garden onion,Food,221882,Serine,Compound,CONTAINS_FcC,1972247,Garden onion,Food
1974972,Persimmon,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1974972,Persimmon,Food,221882,Serine,Compound,CONTAINS_FcC,1974972,Persimmon,Food
1971862,Gram bean,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1971862,Gram bean,Food,221882,Serine,Compound,CONTAINS_FcC,1971862,Gram bean,Food
1974993,Avocado,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1974993,Avocado,Food,221882,Serine,Compound,CONTAINS_FcC,1974993,Avocado,Food
1972956,Broad bean,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972956,Broad bean,Food,221882,Serine,Compound,CONTAINS_FcC,1972956,Broad bean,Food
1973860,Peach,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1973860,Peach,Food,221882,Serine,Compound,CONTAINS_FcC,1973860,Peach,Food
1973488,Jute,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1973488,Jute,Food,221882,Serine,Compound,CONTAINS_FcC,1973488,Jute,Food
1972801,Lentils,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972801,Lentils,Food,221882,Serine,Compound,CONTAINS_FcC,1972801,Lentils,Food
1972229,Adzuki bean,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972229,Adzuki bean,Food,221882,Serine,Compound,CONTAINS_FcC,1972229,Adzuki bean,Food
1975643,Common walnut,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975643,Common walnut,Food,221882,Serine,Compound,CONTAINS_FcC,1975643,Common walnut,Food
1976041,Red raspberry,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976041,Red raspberry,Food,221882,Serine,Compound,CONTAINS_FcC,1976041,Red raspberry,Food
1973782,Asparagus,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1973782,Asparagus,Food,221882,Serine,Compound,CONTAINS_FcC,1973782,Asparagus,Food
2210608,Chestnut,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210608,Chestnut,Food,221882,Serine,Compound,CONTAINS_FcC,2210608,Chestnut,Food
2210577,Pigeon pea,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210577,Pigeon pea,Food,221882,Serine,Compound,CONTAINS_FcC,2210577,Pigeon pea,Food
1975768,Lima bean,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975768,Lima bean,Food,221882,Serine,Compound,CONTAINS_FcC,1975768,Lima bean,Food
1972101,Horseradish tree,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972101,Horseradish tree,Food,221882,Serine,Compound,CONTAINS_FcC,1972101,Horseradish tree,Food
1972703,Elderberry,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972703,Elderberry,Food,221882,Serine,Compound,CONTAINS_FcC,1972703,Elderberry,Food
1976210,Carrot,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976210,Carrot,Food,221882,Serine,Compound,CONTAINS_FcC,1976210,Carrot,Food
1972558,Rapini,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972558,Rapini,Food,221882,Serine,Compound,CONTAINS_FcC,1972558,Rapini,Food
1971000,Green bean,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1971000,Green bean,Food,221882,Serine,Compound,CONTAINS_FcC,1971000,Green bean,Food
2210583,Savoy cabbage,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210583,Savoy cabbage,Food,221882,Serine,Compound,CONTAINS_FcC,2210583,Savoy cabbage,Food
2210784,Longan,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210784,Longan,Food,221882,Serine,Compound,CONTAINS_FcC,2210784,Longan,Food
1972412,Oyster mushroom,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972412,Oyster mushroom,Food,221882,Serine,Compound,CONTAINS_FcC,1972412,Oyster mushroom,Food
1971132,Walnut,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1971132,Walnut,Food,221882,Serine,Compound,CONTAINS_FcC,1971132,Walnut,Food
2210764,Brussel sprouts,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210764,Brussel sprouts,Food,221882,Serine,Compound,CONTAINS_FcC,2210764,Brussel sprouts,Food
1976829,Banana,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976829,Banana,Food,221882,Serine,Compound,CONTAINS_FcC,1976829,Banana,Food
1973871,Olive,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1973871,Olive,Food,221882,Serine,Compound,CONTAINS_FcC,1973871,Olive,Food
1975332,Radish,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975332,Radish,Food,221882,Serine,Compound,CONTAINS_FcC,1975332,Radish,Food
1971787,Arrowroot,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1971787,Arrowroot,Food,221882,Serine,Compound,CONTAINS_FcC,1971787,Arrowroot,Food
1976836,Common beet,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976836,Common beet,Food,221882,Serine,Compound,CONTAINS_FcC,1976836,Common beet,Food
1971236,Caraway,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1971236,Caraway,Food,221882,Serine,Compound,CONTAINS_FcC,1971236,Caraway,Food
1973246,Fenugreek,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1973246,Fenugreek,Food,221882,Serine,Compound,CONTAINS_FcC,1973246,Fenugreek,Food
1974143,Yellow wax bean,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1974143,Yellow wax bean,Food,221882,Serine,Compound,CONTAINS_FcC,1974143,Yellow wax bean,Food
1976979,White lupine,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976979,White lupine,Food,221882,Serine,Compound,CONTAINS_FcC,1976979,White lupine,Food
1973305,Pak choy,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1973305,Pak choy,Food,221882,Serine,Compound,CONTAINS_FcC,1973305,Pak choy,Food
1975276,Fig,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975276,Fig,Food,221882,Serine,Compound,CONTAINS_FcC,1975276,Fig,Food
1976306,Maitake,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976306,Maitake,Food,221882,Serine,Compound,CONTAINS_FcC,1976306,Maitake,Food
1975291,Soft-necked garlic,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975291,Soft-necked garlic,Food,221882,Serine,Compound,CONTAINS_FcC,1975291,Soft-necked garlic,Food
1976052,Barley,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976052,Barley,Food,221882,Serine,Compound,CONTAINS_FcC,1976052,Barley,Food
1976452,Oriental wheat,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976452,Oriental wheat,Food,221882,Serine,Compound,CONTAINS_FcC,1976452,Oriental wheat,Food
1976936,Curry powder,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1976936,Curry powder,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1976936,Curry powder,Food
1973128,Horchata,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1973128,Horchata,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1973128,Horchata,Food
1976694,Sugar,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1976694,Sugar,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1976694,Sugar,Food
1976738,Mustard spinach,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1976738,Mustard spinach,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1976738,Mustard spinach,Food
1976637,Sherry,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1976637,Sherry,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1976637,Sherry,Food
1976900,Port wine,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1976900,Port wine,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1976900,Port wine,Food
1973282,Adobo,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1973282,Adobo,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1973282,Adobo,Food
1976775,Fruit juice,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1976775,Fruit juice,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1976775,Fruit juice,Food
1976748,Rice cake,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1976748,Rice cake,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1976748,Rice cake,Food
1976573,Tree fern,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1976573,Tree fern,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1976573,Tree fern,Food
1972873,Frybread,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1972873,Frybread,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1972873,Frybread,Food
1976431,Zwieback,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1976431,Zwieback,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1976431,Zwieback,Food
1976505,Pectin,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1976505,Pectin,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1976505,Pectin,Food
1976972,Focaccia,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1976972,Focaccia,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1976972,Focaccia,Food
1976699,Boysenberry,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1976699,Boysenberry,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1976699,Boysenberry,Food
1973324,Soy yogurt,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1973324,Soy yogurt,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1973324,Soy yogurt,Food
1976429,Bean,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1976429,Bean,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1976429,Bean,Food
1976782,Grape wine,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1976782,Grape wine,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1976782,Grape wine,Food
1975846,Flour,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1975846,Flour,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1975846,Flour,Food
1976389,Fruit salad,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1976389,Fruit salad,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1976389,Fruit salad,Food
1973666,Tinda,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1973666,Tinda,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1973666,Tinda,Food
1976325,Cocktail,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1976325,Cocktail,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1976325,Cocktail,Food
1976326,Vegetable juice,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1976326,Vegetable juice,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1976326,Vegetable juice,Food
1975797,Loganberry,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1975797,Loganberry,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1975797,Loganberry,Food
1972025,Mexican groundcherry,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1972025,Mexican groundcherry,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1972025,Mexican groundcherry,Food
1972304,Kohlrabi,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1972304,Kohlrabi,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1972304,Kohlrabi,Food
1975179,Common sage,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1975179,Common sage,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1975179,Common sage,Food
2209871,"Rubus (Blackberry, Raspberry)",Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
2209871,"Rubus (Blackberry, Raspberry)",Food,695279,Folic Acid,Compound,CONTAINS_FcC,2209871,"Rubus (Blackberry, Raspberry)",Food
1972628,Morchella (Morel),Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1972628,Morchella (Morel),Food,695279,Folic Acid,Compound,CONTAINS_FcC,1972628,Morchella (Morel),Food
1973353,Pomegranate,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1973353,Pomegranate,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1973353,Pomegranate,Food
1973965,Moth bean,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1973965,Moth bean,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1973965,Moth bean,Food
2210750,Borage,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
2210750,Borage,Food,695279,Folic Acid,Compound,CONTAINS_FcC,2210750,Borage,Food
1973485,Chinese water chestnut,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1973485,Chinese water chestnut,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1973485,Chinese water chestnut,Food
2209869,Lemon grass,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
2209869,Lemon grass,Food,695279,Folic Acid,Compound,CONTAINS_FcC,2209869,Lemon grass,Food
1972256,Lichee,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1972256,Lichee,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1972256,Lichee,Food
2210615,Bilberry,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
2210615,Bilberry,Food,695279,Folic Acid,Compound,CONTAINS_FcC,2210615,Bilberry,Food
1973426,American pokeweed,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1973426,American pokeweed,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1973426,American pokeweed,Food
1976995,Mammee apple,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1976995,Mammee apple,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1976995,Mammee apple,Food
2210611,Common chokecherry,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
2210611,Common chokecherry,Food,695279,Folic Acid,Compound,CONTAINS_FcC,2210611,Common chokecherry,Food
1976029,Passion fruit,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1976029,Passion fruit,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1976029,Passion fruit,Food
1974436,Jew's ear,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1974436,Jew's ear,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1974436,Jew's ear,Food
1971848,Fireweed,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1971848,Fireweed,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1971848,Fireweed,Food
2210574,Garland chrysanthemum,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
2210574,Garland chrysanthemum,Food,695279,Folic Acid,Compound,CONTAINS_FcC,2210574,Garland chrysanthemum,Food
1970983,Rambutan,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1970983,Rambutan,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1970983,Rambutan,Food
2210627,Rocket salad (ssp.),Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
2210627,Rocket salad (ssp.),Food,695279,Folic Acid,Compound,CONTAINS_FcC,2210627,Rocket salad (ssp.),Food
1975779,Tarragon,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1975779,Tarragon,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1975779,Tarragon,Food
1976426,Cumin,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1976426,Cumin,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1976426,Cumin,Food
1976295,Muscadine grape,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1976295,Muscadine grape,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1976295,Muscadine grape,Food
1971715,Sweet bay,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1971715,Sweet bay,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1971715,Sweet bay,Food
1968114,Prickly pear,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1968114,Prickly pear,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1968114,Prickly pear,Food
2210772,Sesbania flower,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
2210772,Sesbania flower,Food,695279,Folic Acid,Compound,CONTAINS_FcC,2210772,Sesbania flower,Food
1970885,Horned melon,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1970885,Horned melon,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1970885,Horned melon,Food
1974367,Nance,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1974367,Nance,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1974367,Nance,Food
1971897,Java plum,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1971897,Java plum,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1971897,Java plum,Food
1972574,Arrowhead,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1972574,Arrowhead,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1972574,Arrowhead,Food
1975617,Alaska blueberry,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1975617,Alaska blueberry,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1975617,Alaska blueberry,Food
1972832,Bitter gourd,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1972832,Bitter gourd,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1972832,Bitter gourd,Food
1976408,Kombu,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1976408,Kombu,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1976408,Kombu,Food
2210645,Chinese mustard,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
2210645,Chinese mustard,Food,695279,Folic Acid,Compound,CONTAINS_FcC,2210645,Chinese mustard,Food
1975446,Purple mangosteen,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1975446,Purple mangosteen,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1975446,Purple mangosteen,Food
2210579,Yellow pond-lily,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
2210579,Yellow pond-lily,Food,695279,Folic Acid,Compound,CONTAINS_FcC,2210579,Yellow pond-lily,Food
1974518,Acerola,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1974518,Acerola,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1974518,Acerola,Food
1974435,Alfalfa,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1974435,Alfalfa,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1974435,Alfalfa,Food
1974502,Sweet marjoram,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1974502,Sweet marjoram,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1974502,Sweet marjoram,Food
1975986,Dandelion,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1975986,Dandelion,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1975986,Dandelion,Food
1976569,Gooseberry,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1976569,Gooseberry,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1976569,Gooseberry,Food
1970868,Agar,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1970868,Agar,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1970868,Agar,Food
1972361,Sour cherry,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1972361,Sour cherry,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1972361,Sour cherry,Food
1974227,Turmeric,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1974227,Turmeric,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1974227,Turmeric,Food
1976516,Hibiscus tea,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1976516,Hibiscus tea,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1976516,Hibiscus tea,Food
1971701,Lingonberry,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1971701,Lingonberry,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1971701,Lingonberry,Food
1976058,Chinese broccoli,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1976058,Chinese broccoli,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1976058,Chinese broccoli,Food
1973755,Irish moss,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1973755,Irish moss,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1973755,Irish moss,Food
2210658,Giant butterbur,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
2210658,Giant butterbur,Food,695279,Folic Acid,Compound,CONTAINS_FcC,2210658,Giant butterbur,Food
1972037,Sugar apple,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1972037,Sugar apple,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1972037,Sugar apple,Food
1975719,Tamarind,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1975719,Tamarind,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1975719,Tamarind,Food
2209874,Lime,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
2209874,Lime,Food,695279,Folic Acid,Compound,CONTAINS_FcC,2209874,Lime,Food
1974930,Calabash,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1974930,Calabash,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1974930,Calabash,Food
1976629,Capers,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1976629,Capers,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1976629,Capers,Food
1973019,Common thyme,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1973019,Common thyme,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1973019,Common thyme,Food
2210634,Nutmeg,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
2210634,Nutmeg,Food,695279,Folic Acid,Compound,CONTAINS_FcC,2210634,Nutmeg,Food
1971982,Globe artichoke,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1971982,Globe artichoke,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1971982,Globe artichoke,Food
1974797,Oregon yampah,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1974797,Oregon yampah,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1974797,Oregon yampah,Food
2210731,Yautia,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
2210731,Yautia,Food,695279,Folic Acid,Compound,CONTAINS_FcC,2210731,Yautia,Food
2210768,Saffron,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
2210768,Saffron,Food,695279,Folic Acid,Compound,CONTAINS_FcC,2210768,Saffron,Food
1974587,Chanterelle,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,695279,Folic Acid,Compound
1974587,Chanterelle,Food,695279,Folic Acid,Compound,CONTAINS_FcC,1974587,Chanterelle,Food
